"Carimbo de data/hora","Qual a renda mensal por membro da sua família?","Qual sua profissão?","Qual o seu programa de pós-graduação?","Curso","Qual seu período?","Você estaria disposto a usar um sistema compartilhamento de bicicletas elétricas para ir/voltar ao seu destino?

Observação: Caso você não seja de Niterói, considere a região de chegada em Niterói.","Quais regiões lhe interessariam ter uma estação de compartilhamento de bicicletas elétricas?

Observações:
1. Use o mapa como referência;
2. Caso você não seja de Niterói, considere as regiões de chegada em Niterói.","Caso você tivesse uma bicicleta elétrica, você estaria disposto a recarrega-la na estação compartilhada?","Você estaria disposto a participar do programa de benefícios?","Você costuma circular entre os campi da UFF?","Como você se locomove entre os campi?

Observação: Se você utiliza o transporte público não vinculado a UFF, como por exemplo a linha de ônibus 47, marque a opção ônibus convencional.","Estaria disposto a utilizar um sistema de compartilhamento de bicicletas elétricas para fazer esse trajeto? Ou para circular dentro do campus?","Quantas viagens típicas você faz durante a semana?","1.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua viagem típica?","1.1.2 Qual o campus de origem da sua viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","1.1.3 Qual o campus de destino da sua viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua primeira viagem típica?","2.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.2.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua segunda viagem típica? ","2.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.2.3 Qual o campus de destino da sua segunda viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua primeira viagem típica?","3.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.2.1  Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua segunda viagem típica?","3.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.2.3 Qual o campus de destino da sua segunda viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.3.1  Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua terceira viagem típica?","3.3.2 Qual o campus de origem da sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.3.3 Qual o campus de destino da sua terceira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.1.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua primeira viagem típica?","4.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.2.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua segunda viagem típica?","4.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.2.3 Qual o campus de destino da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.3.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua terceira viagem típica?","4.3.2 Qual o seu campus de origem na sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.3.3 Qual o seu campus de destino na sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.4.1  Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua quarta viagem típica?","4.4.2 Qual o campus de origem da sua quarta viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.4.3 Qual o campus de destino da sua quarta viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","Supondo que o sistema de compartilhamento de bicicletas elétricas seja pago, qual forma de tarifação você acharia mais razoável para esse meio de locomoção?","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por tempo. (Unidade: R$ por 15 minutos)","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por distância.
(Unidade: R$ por um km) ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por consumo de energia.
(Unidade: R$ por um kWh) ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano diário.","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano mensal. ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano anual. ","Que nota você daria para a compreensão do formulário? Considere que 5 é a maior nota.","Qual ou quais perguntas você sentiu dificuldade para compreender? Indique se possuir alguma sugestão."
"2024/04/30 6:13:50 PM GMT-3","Mais de quatro salários mínimos","Aluno de Pós-Graduação da UFF","PPGCOM","","","Não","","","","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","-","-","-","5",""
"2024/04/30 6:14:45 PM GMT-3","Mais de quatro salários mínimos","Aluno de Pós-Graduação da UFF","PPGCOM ","","","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Carro/Moto","sim","três vezes","","","","","","","","","","08:00 - 10:00","Campus Gragoatá","IACS","14:00 - 16:00","Campus Gragoatá","IACS","16:00 - 18:00","Campus Gragoatá","IACS","","","","","","","","","","","","","plano diário, mensal ou anual","","","","Sim ","Sim ","Não ","4",""
"2024/04/30 6:37:59 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","7º","Sim","Barreto;Centro;Icaraí;Ingá;Santa Rosa","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);Ônibus convencional","sim","duas vezes","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","Depois das 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","4","50","400","5",""
"2024/04/30 6:38:38 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Pós-Graduação da UFF","PPGCOM","","","Sim","Barreto;Centro;Icaraí;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por consumo de energia","","","NAO SEI OPNAR","","","","5",""
"2024/04/30 7:07:29 PM GMT-3","Mais de quatro salários mínimos","Aluno de Graduação da UFF","","Ciência da Computação","9º","Sim","Centro;Icaraí;Ingá;Santa Rosa;São Francisco","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","uma vez","12:00 - 14:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","3 reais","58 reais","600","5",""
"2024/04/30 7:33:06 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Barreto;Centro","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por consumo de energia","","","1,50","","","","3",""
"2024/04/30 7:34:22 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro","Sim","Sim","sim","Andando;Ônibus convencional","sim","três vezes","","","","","","","","","","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","aluguel por consumo de energia","","","R$ 1,00","","","","5",""
"2024/04/30 7:34:24 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Ciência da Computação","12º ou mais","Sim","Centro;Fonseca;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","R$3,00","","","","","5",""
"2024/04/30 7:34:46 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Barreto;Centro;Icaraí;Santa Rosa;São Francisco;Ilha da Conceição ","Sim","Sim","sim","Ônibus convencional","sim","uma vez","12:00 - 14:00","Campus Gragoatá","Campus Valonguinho","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","R$ 5,00","R$ 30,00","R$ 120","5",""
"2024/04/30 7:35:42 PM GMT-3","Mais de quatro salários mínimos","Aluno de Graduação da UFF","","Serviço Social","8º","Sim","Centro","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Faculdade de Direito","16:00 - 18:00","Faculdade de Veterinária","Centro (Terminal rodoviário/Barcas)","plano diário, mensal ou anual","","","","3,00","24,00","200,00","5",""
"2024/04/30 7:36:02 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Fonseca;Icaraí;Ingá;Pendotiba;Região Oceânica;Rio do Ouro","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","14:00 - 16:00","Campus Gragoatá","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Campus Gragoatá","20:00 - 22:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","aluguel por tempo","2,00 ","","","","","","5",""
"2024/04/30 7:40:29 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Centro","Sim","Sim","sim","Andando;Ônibus convencional","sim","três vezes","","","","","","","","","","06:00 - 08:00","Campus Gragoatá","Campus Gragoatá","18:00 - 20:00","Instituto Biomédico","Centro (Terminal rodoviário/Barcas)","Depois das 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","plano diário, mensal ou anual","","","","0,50","50","200","5",""
"2024/04/30 7:40:30 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro;Icaraí;Santa Rosa;São Francisco","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","4","","","","","","5",""
"2024/04/30 7:42:39 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","2º","Sim","Centro;Rio do Ouro","Sim","Sim","sim","Andando;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","08:00 - 10:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","plano diário, mensal ou anual","","","","15,00","150,00","700,00","5",""
"2024/04/30 7:42:40 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","1º","Sim","Centro","Sim","Sim","sim","Ônibus convencional","sim","duas vezes","","","","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","Depois das 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","10","30","100","5",""
"2024/04/30 7:43:05 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","2º","Não","","","","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","1","20","0","4",""
"2024/04/30 7:46:06 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro","Sim","Sim","sim","Andando","sim","duas vezes","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","4","20","200","4","A questão da viagem típica "
"2024/04/30 7:46:25 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro;Ingá;São Francisco","Sim","Sim","sim","Andando;BusUFF","sim","três vezes","","","","","","","","","","06:00 - 08:00","Campus Gragoatá","Instituto Biomédico","18:00 - 20:00","Faculdade de Direito","Campus Gragoatá","14:00 - 16:00","Campus Gragoatá","HU Antônio Pedro","","","","","","","","","","","","","plano diário, mensal ou anual","","","","4-6$","50-80","150-200","4",""
"2024/04/30 7:53:02 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Letras","10º","Sim","Centro;Icaraí;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","R$5,00","","","","","","5",""
"2024/04/30 8:07:04 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Letras","5º","Sim","Centro","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","R$2,00","R$20,00","R$120,00","4","O serviço deveria ser gratuito para os bolsistas."
"2024/04/30 8:07:54 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Centro;Icaraí;Ingá;Santa Rosa","Sim","Não","sim","Andando;BusUFF","sim","três vezes","","","","","","","","","","10:00 - 12:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","18:00 - 20:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","20:00 - 22:00","Campus Gragoatá","Faculdade de Farmácia","","","","","","","","","","","","","aluguel por consumo de energia","","","0,25","","","","4","Eu não sei quantos KWh necessitam para percorrer um km, então tive dificuldade de dizer o preço por kWh. Seria bom colocar uma estimativa de quanto se gasta por km ou metro pra ter uma noção de quanto iriamos gastar. Da forma que está eu não consegui dar uma resposta relevante, chutei um valor baixo "
"2024/04/30 8:14:01 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Centro;Ingá","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","uma vez","20:00 - 22:00","Campus Gragoatá","Campus Valonguinho","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","2 reais ","","","","","","5",""
"2024/04/30 8:21:14 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Pós-Graduação da UFF","Programa de pós graduação em química ","","","Sim","Centro","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);BusUFF","sim","duas vezes","","","","16:00 - 18:00","Campus Valonguinho","Campus Gragoatá","Depois das 22:00","Campus Gragoatá","Campus Valonguinho","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5","30","100","5",""
"2024/04/30 8:22:59 PM GMT-3","Mais de quatro salários mínimos","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro;Icaraí","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","R$2,00 por 30 minutos","","","","","","5",""
"2024/04/30 8:24:34 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","8º","Sim","Centro","Sim","Não","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","0,50","","","","","5",""
"2024/04/30 8:26:20 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Ciência da Computação","12º ou mais","Sim","Centro","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","uma vez","08:00 - 10:00","Campus Gragoatá","Campus Praia Vermelha","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","1,50","40,00","400,00","4","Dificuldade do entendimento do que qualificava uma viagem típica. Especialmente o fato dessa viagem poder se dar dentro de um único campus"
"2024/04/30 8:28:46 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","1º","Sim","Maria Paula","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","10","200","1000","5",""
"2024/04/30 8:29:37 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Sociologia","6º","Sim","Centro","Sim","Sim","sim","Andando;BusUFF","sim","duas vezes","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Centro (Terminal rodoviário/Barcas)","Depois das 22:00","Centro (Terminal rodoviário/Barcas)","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","050","","","","","","4",""
"2024/04/30 8:54:06 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","7º","Sim","Centro;Fonseca;Icaraí;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","3","20","200","3",""
"2024/04/30 8:56:31 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Letras","8º","Sim","Centro;Icaraí;São Domingos ","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","R$5","","","","","","4",""
"2024/04/30 8:56:55 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","2","","","","","","5","Para mim, precificar foi bem complicado mas não no sentido da pergunta ter sido mal formulada ou algo assim. E sim porque é uma dificuldade minha. "
"2024/04/30 9:03:35 PM GMT-3","Mais de quatro salários mínimos","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro;Icaraí;Santa Rosa","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","15 reais","","","","","","5","Qual valor eu estaria disposta a pagar foi um pouco difícil, porque precisa levar em conta a realidade financeira das pessoas, não consigo mensurar muito bem isso. Então, coloquei o tempo de 15 minutos equivalentes a R$15,00. Não sei se é muito se é pouco. Mas é uma pergunta muito válida "
"2024/04/30 9:27:52 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro","Não","Sim","sim","Andando","sim","três vezes","","","","","","","","","","12:00 - 14:00","Campus Gragoatá","Faculdade de Enfermagem","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","HU Antônio Pedro","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","aluguel por distância","","3","","","","","5",""
"2024/04/30 9:51:09 PM GMT-3","Mais de quatro salários mínimos","Professor da UFF","","","","Sim","Centro;Fonseca;Icaraí;Região Oceânica;Santa Rosa;São Francisco","Sim","Sim","sim","Carro/Moto","sim","duas vezes","","","","10:00 - 12:00","Faculdade de Veterinária","Campus Valonguinho","16:00 - 18:00","Campus Valonguinho","Faculdade de Veterinária","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","7,00","100,00","800,00","5",""
"2024/04/30 9:52:11 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Centro;Icaraí;Santa Rosa","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","3,00","10,00","50,00","4",""
"2024/04/30 10:02:21 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro;Fonseca;Icaraí","Sim","Sim","sim","Andando;Ônibus convencional","sim","três vezes","","","","","","","","","","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5 ","35","300","5",""
"2024/04/30 10:09:19 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","2º","Sim","São Gonçalo ","Sim","Sim","sim","Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","12:00 - 14:00","Campus Gragoatá","Campus Gragoatá","18:00 - 20:00","Campus Gragoatá","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Campus Gragoatá","aluguel por tempo","1","","","","","","5",""
"2024/04/30 11:00:48 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","2º","Sim","Icaraí;Ingá","Sim","Sim","sim","Andando;Carro/Moto","sim","duas vezes","","","","08:00 - 10:00","Campus Praia Vermelha","Campus Gragoatá","14:00 - 16:00","Campus Gragoatá","Faculdade de Direito","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","De R$ 10 a R$ 20 reais ","R$ 50 reais ","R$120 reais","5",""
"2024/04/30 11:14:29 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro","Sim","Sim","sim","Andando;BusUFF","sim","três vezes","","","","","","","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","HU Antônio Pedro","16:00 - 18:00","HU Antônio Pedro","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","aluguel por tempo","5 reais ","","","","","","5",""
"2024/04/30 11:42:46 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro;Fonseca;Icaraí;Ingá;São Francisco","Sim","Sim","sim","Andando","sim","quatro vezes","","","","","","","","","","","","","","","","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","plano diário, mensal ou anual","","","","10","50","600","5",""
"2024/05/01 12:40:23 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Letras","5º","Sim","Centro;Icaraí;Ingá","Sim","Não","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por consumo de energia","","","R$ 0,70","","","","5",""
"2024/05/01 1:28:34 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Centro;Ingá","Sim","Não","sim","BusUFF;Ônibus convencional","sim","duas vezes","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","0","","","","","4","valores, acho que teria que ser um valor menor que o onibus convencional"
"2024/05/01 1:50:09 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Letras","9º","Sim","Centro","Sim","Sim","sim","Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","12:00 - 14:00","Campus Gragoatá","Campus Gragoatá","Depois das 22:00","Campus Gragoatá","Campus Gragoatá","14:00 - 16:00","Campus Gragoatá","Campus Valonguinho","18:00 - 20:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","plano diário, mensal ou anual","","","","0.50","15.00","0000","5",""
"2024/05/01 6:26:59 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Letras","5º","Sim","Barreto;Centro;Fonseca;Icaraí;Ingá;Região Oceânica;São Francisco","Sim","Sim","sim","Andando;Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","IACS","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","3 reais por 15 minutos","","","","","","5",""
"2024/05/01 6:35:58 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Pós-Graduação da UFF","Programa de Pós Graduação em Comunicação","","","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Ônibus convencional","sim","duas vezes","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","8","35,90","287,20","4",""
"2024/05/01 7:34:51 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","4º","Sim","Bairro de Fátima ","Sim","Sim","sim","Andando","sim","duas vezes","","","","14:00 - 16:00","HU Antônio Pedro","Campus Gragoatá","18:00 - 20:00","HU Antônio Pedro","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","30","30","30","3",""
"2024/05/01 8:20:13 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","6º","Sim","Icaraí;Santa Rosa","Sim","Sim","sim","Andando;BusUFF","sim","uma vez","18:00 - 20:00","Faculdade de Veterinária","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","8,90","50,00","200,00","2",""
"2024/05/01 9:29:56 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Barreto;Centro;Santana e São Lourenço","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5,00","20,00","60,00","4","Considero importante a criação de algum benefício de isenção de tarifas para usuários de programas sociais como o CadUnico. Desde já, muito bom o formulário "
